WordA,WordB,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,OverallFreq,CollegeFreq,LogOverallFreq,RelFreq,GenPref,Use?,Bin,Too weird?,Sentence,Sentence (WordA and WordB),Sentence (WordB and WordA)
anger,spite,1,0,0,0,1,0,-0.06837106357,-1,-1,-1,1672,2,7.421775794,0.5633971292,0.4629203335,,6,,George felt X and Y towards his ex-best friend.,George felt anger and spite towards his ex-best friend.,George felt spite and anger towards his ex-best friend.
money,numbers,0,-1,0,0,0,0,0.7413057253,0,0,0,1671,2,7.421177529,0.3674446439,0.442895619,,6,,Tom liked X and Y so he decided to become an accountant.,Tom liked money and numbers so he decided to become an accountant.,Tom liked numbers and money so he decided to become an accountant.
boulders,ledges,0,-1,0,0,0,0,0.8912468234,0,0,0,1599,1,7.377133713,0.4759224515,0.4469152771,,6,,Paula climbed X and Y with her friend Chris.,Paula climbed boulders and ledges with her friend Chris.,Paula climbed ledges and boulders with her friend Chris.
abolition,emancipation,1,0,0,0,0,0,-0.07481608612,0,0,0,1599,1,7.377133713,0.8711694809,0.5505299425,,6,,They learned about X and Y in their history class. ,They learned about abolition and emancipation in their history class. ,They learned about emancipation and abolition in their history class. 
nationalism,sovereignty,0,0,1,-1,0,0,-0.04888790446,-2,1,0,1597,1,7.375882148,0.500313087,0.3754096378,,6,,He wrote a paper on X and Y for his political science class.,He wrote a paper on nationalism and sovereignty for his political science class.,He wrote a paper on sovereignty and nationalism for his political science class.
tensions,uncertainties,0,-1,0,0,1,0,0.7788856374,1,1,0,1587,1,7.369600721,0.7429111531,0.4584754125,,6,,Chris said all of the X and Y made him feel uncomfortable.,Chris said all of the tensions and uncertainties made him feel uncomfortable.,Chris said all of the uncertainties and tensions made him feel uncomfortable.
beauty,poise,0,0,1,0,0,0,3.453958869,-1,-1,-1,1571,1,7.359467638,0.6098026735,0.5956483777,,6,,The model's X and Y got her booked for a lot of shows.,The model's beauty and poise got her booked for a lot of shows.,The model's poise and beauty got her booked for a lot of shows.
background,intelligence,0,0,-1,0,0,0,0.04324836826,1,2,1,1562,1,7.35372233,0.685659411,0.4623641263,,6,,Nolan had the X and Y to be a great teacher.,Nolan had the background and intelligence to be a great teacher.,Nolan had the intelligence and background to be a great teacher.
battle,bloodshed,0,0,0,0,0,1,3.433587718,0,-1,-1,1555,1,7.349230825,0.8688102894,0.7983001684,,6,,The soldiers blamed the X and Y on many different politicians.,The soldiers blamed the battle and bloodshed on many different politicians.,The soldiers blamed the bloodshed and battle on many different politicians.
fairness,moderation,0,0,0,0,0,0,0.4115156571,2,0,0,1517,1,7.324489979,0.6117336849,0.5868455917,,6,,Gino thought that X and Y were concepts that should go together.,Gino thought that fairness and moderation were concepts that should go together.,Gino thought that moderation and fairness were concepts that should go together.
back,behind,0,1,0,0,0,0,1.310426886,0,0,0,1511,1,7.320526962,0.8067504964,0.6188616347,,6,,She washed the baby's X and Y in the bath tub before putting him to bed.,She washed the baby's back and behind in the bath tub before putting him to bed.,She washed the baby's behind and back in the bath tub before putting him to bed.
ammunition,baggage,0,0,-1,0,0,0,0.3273416819,-2,0,0,1494,1,7.309212366,0.4310575636,0.3371680799,,6,?,,,
apprehension,terror,0,1,0,0,-1,0,-1.024716929,-2,0,0,1482,1,7.301147806,0.3798920378,0.4629969073,,6,,Nora felt X and Y about leaving everyone she knows to move to the other side of the world.,Nora felt apprehension and terror about leaving everyone she knows to move to the other side of the world.,Nora felt terror and apprehension about leaving everyone she knows to move to the other side of the world.
head,teeth,1,1,0,0,0,0,1.925314321,0,0,0,1481,1,7.300472814,0.7400405132,0.6783302415,,6,,"Both Vanessa's X and Y were bothering her, so she took some medicine for the pain.","Both Vanessa's head and teeth were bothering her, so she took some medicine for the pain.","Both Vanessa's teeth and head were bothering her, so she took some medicine for the pain."
life,promise,0,0,1,0,0,0,2.773367071,1,1,1,1481,1,7.300472814,0.8690074274,0.7679503181,,6,?,,,
cod,salmon,0,0,1,0,0,0,-0.6132145996,1,1,1,1472,1,7.294377299,0.5033967391,0.6961761645,,6,,He made sure the chef knew that X and Y are his sister's favorite types of fish.,He made sure the chef knew that cod and salmon are his sister's favorite types of fish.,He made sure the chef knew that salmon and cod are his sister's favorite types of fish.
archaeologists,geologists,0,1,0,0,0,0,0.1016325541,-2,0,0,1469,1,7.292337176,0.431586113,0.5158756539,,6,,They consulted X and Y for the documentary they were making.,They consulted archaeologists and geologists for the documentary they were making.,They consulted geologists and archaeologists for the documentary they were making.
chopping,sawing,0,1,0,0,0,0,0.378423405,0,0,0,1425,1,7.261927093,0.4940350877,0.5947287389,,6,,It took a lot of X and Y to remove the dead trees. ,It took a lot of chopping and sawing to remove the dead trees. ,It took a lot of sawing and chopping to remove the dead trees. 
anxiety,dismay,0,0,0,0,0,0,2.153680754,-2,-2,-1,1411,1,7.252053952,0.616583983,0.4598655087,,6,,Josh was filled with X and Y and didn't know what to do about it.,Josh was filled with anxiety and dismay and didn't know what to do about it.,Josh was filled with dismay and anxiety and didn't know what to do about it.
resources,riches,1,0,0,0,0,0,2.593881374,-1,-1,0,1403,1,7.24636808,0.307911618,0.6278925878,,6,,The couple had the X and Y to start their own company.,The couple had the resources and riches to start their own company.,The couple had the riches and resources to start their own company.
personnel,ships,0,1,-1,0,0,0,0.04348703591,-2,0,0,1386,1,7.23417718,0.1673881674,0.4059886092,,6,,The company needed X and Y to carry out all the work they had to do.,The company needed personnel and ships to carry out all the work they had to do.,The company needed ships and personnel to carry out all the work they had to do.
school,service,0,0,0,-1,0,0,0.3755842603,1,1,1,1380,1,7.229838778,0.4514492754,0.501627019,,6,?,,,
a.b.,m.a.,0,0,0,-1,0,1,-0.8524898426,0,0,0,1374,1,7.225481473,1,0.6714832005,,6,too weird,,,
bandits,outlaws,-1,0,0,0,0,0,0.1786423809,0,-1,-1,1364,1,7.218176838,0.5476539589,0.3880268312,,6,,She watched an old western movie about X and Y with both of her roommates.,She watched an old western movie about bandits and outlaws with both of her roommates.,She watched an old western movie about outlaws and bandits with both of her roommates.
arsenic,strychnine,0,0,1,0,0,0,1.593143663,-1,-2,-1,1342,1,7.201916318,0.6520119225,0.589293047,,6,too weird,,,
drudgery,monotony,0,0,0,0,-1,0,-0.5446351814,0,0,0,1332,1,7.194436851,0.4954954955,0.4669556144,,6,too weird,,,
secrecy,stealth,0,-1,0,0,0,0,1.578312808,-2,-2,-1,1319,1,7.184629153,0.3851402578,0.3659756477,,6,,The spy used X and Y to carry out his job assignments.,The spy used secrecy and stealth to carry out his job assignments.,The spy used stealth and secrecy to carry out his job assignments.
soldiers,subjects,-1,0,0,1,0,0,-0.2496902835,0,0,0,1315,1,7.181591945,0.5330798479,0.5711980439,,6,,He talked with both the X and Y about what to do next.,He talked with both the soldiers and subjects about what to do next.,He talked with both the subjects and soldiers about what to do next.
chagrin,embarrassment,-1,0,0,0,0,0,-1.56799719,2,2,1,1283,1,7.156956365,0.5058456742,0.5155950149,,6,too weird,,,
barges,towboats,0,0,0,-1,0,0,3.503288541,0,-1,-1,1270,1,7.146772179,0.3897637795,0.4031703756,,6,,The ocean was filled with X and Y so Mara didn't want to go in the water. ,The ocean was filled with barges and towboats so Mara didn't want to go in the water. ,The ocean was filled with towboats and barges so Mara didn't want to go in the water. 
celebration,ritual,-1,0,0,0,0,0,-0.5982913894,-1,1,0,1211,1,7.099201744,0.2997522709,0.3626319409,,6,,The event was considered both a X and Y by all who attended.,The event was considered both a celebration and ritual by all who attended.,The event was considered both a ritual and celebration by all who attended.
searching,yearning,0,1,0,0,0,-1,1.619185575,0,0,0,1193,1,7.084226422,0.2774518022,0.3175377649,,6,,It took a lot of X and Y to figure out what she wanted to do.,It took a lot of searching and yearning to figure out what she wanted to do.,It took a lot of yearning and searching to figure out what she wanted to do.
letters,magazines,0,0,1,0,0,0,1.845020111,1,-1,-1,1182,1,7.074963198,0.6455160745,0.6230916388,,6,,Xena read many of her old X and Y instead of going on her phone.,Xena read many of her old letters and magazines instead of going on her phone.,Xena read many of her old magazines and letters instead of going on her phone.
flight,terror,0,1,0,0,0,-1,0.6909785445,1,1,1,1152,1,7.049254841,0.2977430556,0.3955061422,,6,,Marissa argued that the words X and Y go together because she hates flying.,Marissa argued that the words flight and terror go together because she hates flying.,Marissa argued that the words terror and flight go together because she hates flying.
caresses,endearments,0,0,0,0,0,0,1.598426382,0,0,0,1151,1,7.048386409,0.7054735013,0.5473087309,,6,too weird,,,
gaiety,spirit,0,0,0,0,1,0,-4.099722408,-1,-1,0,1148,1,7.045776577,0.3911149826,0.4234767667,,6,,He admired her X and Y and enjoyed spending time with her.,He admired her gaiety and spirit and enjoyed spending time with her.,He admired her spirit and gaiety and enjoyed spending time with her.
disdain,indifference,0,-1,0,0,1,0,-1.083152932,2,2,1,1129,1,7.029087564,0.3268379097,0.5182505211,,6,,"Nathan felt X and Y towards Mark, so he avoided him.","Nathan felt disdain and indifference towards Mark, so he avoided him.","Nathan felt indifference and disdain towards Mark, so he avoided him."
liberalism,progress,0,0,0,0,0,0,-2.446187097,-3,0,0,1123,1,7.023758955,0.6562778272,0.3353212857,,6,,He discussed the connection between X and Y with his friends who are political science majors.,He discussed the connection between liberalism and progress with his friends who are political science majors.,He discussed the connection between progress and liberalism with his friends who are political science majors.
blame,hate,0,0,0,0,-1,0,-0.2157621265,0,0,0,1113,1,7.014814351,0.6612758311,0.4758511058,,6,,She felt X and Y because of the poor decision she made. ,She felt blame and hate because of the poor decision she made. ,She felt hate and blame because of the poor decision she made. 
color,imagery,-1,0,0,0,0,0,2.345977143,1,1,0,1105,1,7.007600614,0.6497737557,0.5114042386,,6,,She liked all of the X and Y the artist used in their art.,She liked all of the color and imagery the artist used in their art.,She liked all of the imagery and color the artist used in their art.
intonation,phrasing,0,0,-1,0,0,0,-0.02458590734,0,0,0,1097,1,7.00033446,0.3947128532,0.3955208994,,6,,Millie liked the X and Y that her teacher used when she spoke.,Millie liked the intonation and phrasing that her teacher used when she spoke.,Millie liked the phrasing and intonation that her teacher used when she spoke.
abasement,humiliation,-1,0,0,0,1,1,-2.543990055,2,0,0,1085,1,6.989335266,0.4700460829,0.7700085086,,6,,"Jenny was subjected to X and Y at school, which made her want to leave.","Jenny was subjected to abasement and humiliation at school, which made her want to leave.","Jenny was subjected to humiliation and abasement at school, which made her want to leave."
commercialism,materialism,0,0,0,0,0,1,-1.96314287,1,0,0,1074,1,6.979145275,0.5121042831,0.7740851878,,6,,All of the X and Y in society makes Evan want to live off the grid.,All of the commercialism and materialism in society makes Evan want to live off the grid.,All of the materialism and commercialism in society makes Evan want to live off the grid.
education,industrialization,0,0,1,0,0,0,3.686978107,2,0,0,1068,1,6.97354302,0.6235955056,0.758465062,,6,,Tania read about the connection between X and Y in a chapter of her textbook.,Tania read about the connection between education and industrialization in a chapter of her textbook.,Tania read about the connection between industrialization and education in a chapter of her textbook.
foreboding,gloom,0,0,0,0,1,0,-1.603442271,-1,-1,-1,1057,1,6.963189986,0.1362346263,0.3752243606,,6,,There was a sense of X and Y that made Carrie feel anxious.,There was a sense of foreboding and gloom that made Carrie feel anxious.,There was a sense of gloom and foreboding that made Carrie feel anxious.
firepower,speed,0,0,0,0,1,0,-4.528263686,-2,-1,-1,1016,1,6.923628628,0.1988188976,0.2744119739,,6,,Christopher liked the X and Y of the car he was test driving.,Christopher liked the firepower and speed of the car he was test driving.,Christopher liked the speed and firepower of the car he was test driving.
